"LOCATION","Country","MEA","Overall measure","VAR","Components","POP","Age","SEX","Sex","EDU","Education","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.29424929618836,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.31219840049744,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,2.19449996948242,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.46554088592529,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.85951316356659,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.73035764694214,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.71566236019134,,
"FIN","Finland","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.71725809574127,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,20.335750579834,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,19.4517135620117,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,16.3381328582764,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,25.2603740692139,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,24.6645832061768,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,22.3473796844482,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,19.5518341064453,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,14.8582401275635,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,14.0820817947388,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,18.203010559082,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,22.6315631866455,,
"FIN","Finland","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,16.6960182189941,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,20.4762401580811,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,21.3405246734619,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,21.876277923584,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,14.8958759307861,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,15.7700996398926,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,15.9646768569946,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,21.2425842285156,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,22.1715469360352,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,22.6002178192139,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,23.4562492370606,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,24.2038249969482,,
"FRA","France","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,24.6370868682861,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,2.66126132011414,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,2.65721702575684,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,3.50687623023987,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,3.20028281211853,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,3.1772575378418,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,3.7397346496582,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,3.88116431236267,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,4.18674039840698,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,3.41613578796387,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,3.07060980796814,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,6.34327077865601,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,5.98204374313354,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,8.10596084594726,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,7.84082126617432,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,7.67904806137085,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,8.60374450683594,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,10.4773588180542,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,9.6917667388916,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,9.62582778930664,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","15_29","Population 15-29","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,8.21356010437012,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,1.98821997642517,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.61372566223144,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.48797631263733,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.01381826400757,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,2.25607180595398,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,2.60448718070984,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,2.55855536460876,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,2.91857171058655,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,2.7462215423584,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","30_49","Population 30-49","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.97223556041718,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,0.839081108570099,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,1.33639144897461,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,1.28141903877258,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,1.22260820865631,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,1.10855424404144,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,1.5565402507782,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.09137654304504,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.67382633686066,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.704097032547,,
"FRA","France","LMI","Labour market insecurity","2","Labour market insecurity","50_64","Population 50-64","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,0.909340381622314,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,34.1290969848633,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,37.9957580566406,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,25.7899703979492,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,32.9090805053711,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,46.4603691101074,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,24.2342395782471,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,37.2303123474121,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,35.8417549133301,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,27.1770458221436,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,27.6111736297607,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,35.5156478881836,,
"FRA","France","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,23.9905548095703,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,23.7497501373291,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,22.7717475891113,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,23.0402603149414,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,23.521541595459,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,24.2071304321289,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,23.7503204345703,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,23.5763339996338,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,24.8150043487549,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,25.0581207275391,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,25.2363338470459,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,25.733154296875,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2016","2016","USD","US Dollar","0","Units",,,26.4878578186035,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,15.7027864456177,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,14.799295425415,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,15.132999420166,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,15.8121137619019,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,16.6034049987793,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,15.6065683364868,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,16.1948623657227,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,16.9685535430908,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,16.7280101776123,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,17.0518188476562,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,17.2830772399902,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","15_29","Population 15-29","TP","Total","TP","Total","2016","2016","USD","US Dollar","0","Units",,,17.7899551391602,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,25.0555114746094,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,24.1478672027588,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,24.3791065216064,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,24.840654373169,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,25.6870574951172,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,25.191915512085,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,24.7972354888916,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,26.2960872650146,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,26.4633293151856,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,26.6970520019531,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,27.199426651001,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","30_49","Population 30-49","TP","Total","TP","Total","2016","2016","USD","US Dollar","0","Units",,,27.9971294403076,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,26.6723461151123,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,25.5967864990234,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2007","2007","USD","US Dollar","0","Units",,,25.8404579162598,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2008","2008","USD","US Dollar","0","Units",,,26.1400527954102,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2009","2009","USD","US Dollar","0","Units",,,26.2757987976074,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","USD","US Dollar","0","Units",,,25.7535419464111,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2011","2011","USD","US Dollar","0","Units",,,25.6104068756104,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2012","2012","USD","US Dollar","0","Units",,,26.7763328552246,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2013","2013","USD","US Dollar","0","Units",,,26.9804801940918,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2014","2014","USD","US Dollar","0","Units",,,27.2016620635986,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","USD","US Dollar","0","Units",,,27.7222366333008,,
"DEU","Germany","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","50_64","Population 50-64","TP","Total","TP","Total","2016","2016","USD","US Dollar","0","Units",,,28.5352764129639,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2007","2007","PC","Percentage","0","Units",,,2.35474109649658,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2008","2008","PC","Percentage","0","Units",,,2.32054734230042,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2009","2009","PC","Percentage","0","Units",,,2.3737096786499,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,2.07867813110352,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2011","2011","PC","Percentage","0","Units",,,2.15092301368713,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2012","2012","PC","Percentage","0","Units",,,2.06864905357361,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2013","2013","PC","Percentage","0","Units",,,1.97304451465607,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2014","2014","PC","Percentage","0","Units",,,1.85172855854034,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,1.66973328590393,,
"DEU","Germany","LMI","Labour market insecurity","2","Labour market insecurity","TP","Total","TP","Total","TP","Total","2016","2016","PC","Percentage","0","Units",,,1.42423295974732,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,44.8197860717773,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,31.7474899291992,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","TP","Total","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,28.5330867767334,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,51.2176170349121,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,32.9220504760742,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","15_29","Population 15-29","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,20.7862491607666,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,40.8350601196289,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,29.827507019043,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","30_49","Population 30-49","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,29.6737518310547,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2005","2005","PC","Percentage","0","Units",,,48.1244697570801,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2010","2010","PC","Percentage","0","Units",,,34.4983100891113,,
"DEU","Germany","QWE","Quality of the working environment","1","Job Strain","50_64","Population 50-64","TP","Total","TP","Total","2015","2015","PC","Percentage","0","Units",,,31.4332637786865,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2005","2005","USD","US Dollar","0","Units",,,11.0577602386475,,
"GRC","Greece","EQ","Earnings quality","3","Earnings quality (in constant prices, at constant PPPs)","TP","Total","TP","Total","TP","Total","2006","2006","USD","US Dollar","0","Units",,,11.3907775878906,,
